Customer Name,Category,Sales,Profit
Fred Hopkins,Technology,"White\"",0.0
Eric Hoffmann,Office Supplies,3.366,-2.244
Toby Braunhardt,Technology,95.968,9.5968
Aaron Hawkins,Office Supplies,18.704,2.338
Ted Trevino,Furniture,149.232,3.7308
Ted Trevino,Office Supplies,15.936,5.7768
Ruben Dartt,Technology,601.536,60.1536
Ruben Dartt,Technology,10.99,4.2861
Ruben Dartt,Furniture,39.88,11.1664
Ruben Dartt,Office Supplies,62.24,28.008
Ruben Dartt,Furniture,53.2,14.896
Ruben Dartt,Office Supplies,39.84,18.3264
Laura Armstrong,Technology,349.95,118.983
Laura Armstrong,Technology,377.928,141.723
Sally Hughsby,Office Supplies,13.392,5.022
Sally Hughsby,Office Supplies,11.228,-18.5262
Sarah Foster,Office Supplies,207.24,58.0272
Tiffany House,Office Supplies,1.504,0.1692
Tiffany House,Office Supplies,34.848,6.534
Vivek Gonzalez,Office Supplies,75.18,35.3346
Naresj Patel,Technology,149.97,52.4895
Frank Hawley,Office Supplies,931.176,314.2719
Frank Hawley,Technology,430.88,124.9552
Jennifer Patt,Office Supplies,94.85,45.528
Jennifer Patt,Office Supplies,51.12,23.004
Jennifer Patt,Technology,90,32.4
Erin Smith,Office Supplies,"300/Messages\"",0.2
Erin Smith,Office Supplies,4.672,1.46
Erin Smith,Technology,318.4,107.46
Erin Smith,Office Supplies,12.768,4.6284
Erin Smith,Office Supplies,15.36,-3.264
Erin Smith,Technology,230.376,20.1579
Erin Smith,Technology,7.16,-0.0895
Ken Lonsdale,Office Supplies,375.34,18.767
Bradley Nguyen,Furniture,114.9,39.066
Natalie DeCherney,Office Supplies,26.046,-44.2782
Natalie DeCherney,Office Supplies,2.896,-4.7784
Natalie DeCherney,Office Supplies,32.544,-7.7292
Jack Lebron,Office Supplies,3.984,1.3944
Roy Collins,Furniture,181.797,-15.5826
Cindy Chapman,Office Supplies,44.94,12.5832
Cindy Chapman,Office Supplies,45.576,15.9516
David Wiener,Furniture,318.43,-77.333
David Wiener,Technology,122.92,46.095
David Wiener,Furniture,7.068,-2.8272
Cyma Kinney,Office Supplies,56.45,14.677
Emily Grady,Office Supplies,13.468,-22.8956
Sarah Jordon,Technology,219.8,24.7275
Sarah Jordon,Furniture,317.058,-18.1176
Ben Peterman,Technology,49.08,4.908
Ben Peterman,Office Supplies,324.9,38.988
Ben Peterman,Office Supplies,18.24,5.2896
Sanjit Jacobs,Furniture,113.888,9.9652
Sanjit Jacobs,Technology,105.584,7.9188
Matt Collister,Office Supplies,24.85,11.6795
Bruce Geld,Furniture,60.312,5.2773
Matt Abelman,Office Supplies,7.056,2.205
Matt Abelman,Technology,27.184,2.0388
Chris Cortes,Technology,107.984,9.4486
Chris Cortes,Office Supplies,19.296,6.03
Ruben Ausman,Office Supplies,4.608,1.6704
Damala Kotsonis,Furniture,79.974,-29.3238
Damala Kotsonis,Office Supplies,"Light Blue\"",0.7
Laurel Beltran,Office Supplies,3.136,-4.704
Candace McMahon,Office Supplies,20.736,7.2576
Thomas Seio,Technology,99.98,7.9984
Thomas Seio,Office Supplies,733.95,352.296
Thomas Seio,Office Supplies,241.44,72.432
Randy Ferguson,Office Supplies,10.08,3.528
Jill Fjeld,Office Supplies,281.904,10.5714
Jill Fjeld,Office Supplies,201.432,67.9833
Evan Henry,Technology,135.98,33.995
Evan Henry,Technology,44.95,12.586
Victoria Wilson,Technology,2.97,1.3068
Victoria Wilson,Office Supplies,6.54,2.6814
Kean Nguyen,Technology,7.92,3.4848
Sarah Jordon,Furniture,203.92,22.941
Penelope Sewall,Technology,3359.952,1049.985
Kalyca Meade,Office Supplies,18.24,9.12
Kalyca Meade,Office Supplies,27.78,9.1674
Greg Maxwell,Office Supplies,22.96,7.5768
Greg Maxwell,Technology,28.99,8.4071
Greg Maxwell,Office Supplies,12.96,6.3504
Greg Maxwell,Office Supplies,22.96,6.6584
Greg Maxwell,Office Supplies,4164.05,83.281
Kean Takahito,Technology,47.984,13.1956
Kean Takahito,Office Supplies,4.624,1.6762
Maya Herman,Furniture,15.24,5.1816
Art Foster,Office Supplies,63.924,-46.8776
Julie Prescott,Office Supplies,6.56,1.9024
Julie Prescott,Office Supplies,13.11,3.4086
Rob Dowd,Technology,494.376,49.4376
Rob Dowd,Office Supplies,29.2,9.855
Rob Dowd,Technology,248.85,27.3735
Rob Dowd,Technology,36.24,15.2208
Jason Fortune-,Office Supplies,11.68,3.504
Clytie Kelty,Office Supplies,11.91,0.1191
Clytie Kelty,Furniture,3.48,1.1136
Keith Herrera,Office Supplies,30.96,-52.632
Corinna Mitchell,Technology,1704.89,767.2005
Emily Burns,Office Supplies,19.194,-12.796
Emily Burns,Office Supplies,121.792,13.7016
Mitch Willingham,Technology,1919.976,215.9973
Carlos Soltero,Office Supplies,50.997,-40.7976
Carlos Soltero,Office Supplies,76.792,-16.3183
Carlos Soltero,Technology,539.964,-107.9928
Carlos Soltero,Furniture,60.312,5.2773
Carlos Soltero,Office Supplies,1.944,-1.4256
Stefania Perrino,Office Supplies,12.984,4.7067
Stefania Perrino,Technology,217.584,19.0386
Stefania Perrino,Technology,328.776,28.7679
Stefania Perrino,Office Supplies,2.286,-3.6576
Stefania Perrino,Technology,47.984,14.3952
Grant Thornton,Office Supplies,25.344,8.8704
Luke Weiss,Office Supplies,232.4,78.435
Aaron Hawkins,Furniture,86.45,38.038
Thea Hendricks,Furniture,603.92,45.294
Thea Hendricks,Office Supplies,81.98,40.1702
Hunter Glantz,Furniture,271.764,48.3136
Hunter Glantz,Office Supplies,14.376,4.8519
Edward Becker,Furniture,341.96,-427.45
Steven Cartwright,Office Supplies,181.35,48.9645
Steven Cartwright,Office Supplies,8.64,4.2336
Tony Sayre,Office Supplies,43.512,3.8073
Tony Sayre,Furniture,662.88,74.574
Tony Sayre,Office Supplies,25.92,9.072
Tracy Hopkins,Office Supplies,68.94,20.682
Tracy Hopkins,Furniture,128.82,50.2398
Karen Daniels,Office Supplies,896.99,-1480.0335
Karen Daniels,Office Supplies,1.234,-1.9744
Karen Daniels,Office Supplies,67.56,6.756
Karen Daniels,Office Supplies,21.72,7.8735
Karen Daniels,Office Supplies,262.336,95.0968
Karen Daniels,Technology,148.48,16.704
Karen Daniels,Technology,241.176,15.0735
Gary Mitchum,Technology,227.976,28.497
Gary Mitchum,Technology,52.68,19.755
Gary Mitchum,Furniture,2.032,-1.3208
Patrick Ryan,Office Supplies,17.12,4.9648
Patrick Ryan,Technology,431.968,37.7972
Patrick Ryan,Furniture,129.92,10.3936
Patrick Ryan,Furniture,568.728,28.4364
Patrick Ryan,Office Supplies,117.144,42.4647
Patrick Ryan,Office Supplies,203.52,54.9504
Patrick Ryan,Office Supplies,51.75,24.84
Ted Butterfield,Office Supplies,122.97,60.2553
Ted Butterfield,Furniture,244.615,20.967
Ted Butterfield,Technology,59.97,28.7856
Ted Butterfield,Office Supplies,81.54,36.693
Ted Butterfield,Office Supplies,11.68,5.256
Ted Butterfield,Office Supplies,29,13.92
Odella Nelson,Office Supplies,50.8,13.208
Alan Haines,Office Supplies,16.03,-25.648
Neoma Murray,Office Supplies,"Light Blue\"",0.2
Andrew Roberts,Technology,89.97,18.8937
Brian Moss,Furniture,435.999,20.5176
Brian Moss,Technology,83.984,31.494
Christine Abelman,Technology,359.98,93.5948
Christine Abelman,Furniture,70.56,-4.032
Christine Abelman,Office Supplies,"10/Pack\"",0.0
Christine Abelman,Office Supplies,3.81,1.8288
Nicole Fjeld,Office Supplies,73.008,26.4654
Art Ferguson,Office Supplies,3.208,-5.2932
Art Ferguson,Technology,26.176,-3.272
Tracy Collins,Office Supplies,30.44,14.3068
Tracy Collins,Furniture,35.28,11.9952
Dean percer,Office Supplies,19.44,9.3312
Dean percer,Office Supplies,37.88,18.94
Mark Cousins,Furniture,9.552,-3.8208
Liz Carlisle,Furniture,290.666,3.4196
Brian Moss,Office Supplies,"Ream\"",0.2
Brian Moss,Office Supplies,14.352,4.485
Natalie Webber,Furniture,141.96,41.1684
Natalie Webber,Office Supplies,66.048,23.1168
Toby Braunhardt,Technology,1287.45,244.6155
Bruce Stewart,Office Supplies,25.824,9.0384
Bruce Stewart,Office Supplies,160.96,48.288
Sean O'Donnell,Furniture,28.44,11.376
Sean O'Donnell,Furniture,364.41,8.098
Sean O'Donnell,Technology,39.96,10.3896
Sean O'Donnell,Furniture,361.764,68.3332
Cindy Schnelling,Office Supplies,111.672,6.9795
Philisse Overcash,Office Supplies,13.776,-22.0416
Philisse Overcash,Office Supplies,10.272,3.21
Tamara Dahlen,Furniture,24.048,7.2144
Stefania Perrino,Office Supplies,2.896,0.9774
Maribeth Schnelling,Office Supplies,17.94,8.7906
Maribeth Schnelling,Furniture,384.174,29.8802
Maribeth Schnelling,Technology,1799.75,539.925
Dean percer,Office Supplies,580.672,65.3256
Dean percer,Office Supplies,18.936,5.9175
Dean percer,Technology,222.384,16.6788
Dean percer,Office Supplies,50.454,-33.636
Dean percer,Furniture,154.764,-36.1116
Duane Benoit,Office Supplies,6.848,2.14
Matthew Grinstein,Technology,1091.168,68.198
Matthew Grinstein,Technology,219.168,-43.8336
Evan Henry,Office Supplies,6.928,-11.0848
Carl Ludwig,Office Supplies,"100 Messages\"",0.2
Karen Ferguson,Office Supplies,443.92,13.3176
Karen Ferguson,Office Supplies,169.99,78.1954
Karen Ferguson,Office Supplies,25.92,12.4416
Dave Hallsten,Technology,36.99,9.9873
Dave Hallsten,Office Supplies,629.1,301.968
Dave Hallsten,Office Supplies,193.95,9.6975
Dave Hallsten,Office Supplies,5.46,1.4742
Laura Armstrong,Furniture,22.288,-8.9152
Henia Zydlo,Furniture,65.424,-52.3392
Charlotte Melton,Office Supplies,77.88,3.894
Laurel Beltran,Furniture,281.372,-12.0588
Laurel Beltran,Furniture,281.372,-12.0588
Laurel Beltran,Office Supplies,7.488,-5.2416
Laurel Beltran,Furniture,22.336,7.8176
Jeremy Farry,Office Supplies,10.368,3.6288
Greg Maxwell,Office Supplies,65.79,30.2634
Greg Maxwell,Office Supplies,271.984,88.3948
Greg Maxwell,Office Supplies,11.76,3.1752
Greg Maxwell,Office Supplies,77.52,37.9848
Greg Maxwell,Office Supplies,48.64,15.808
Sonia Sunley,Office Supplies,1.81,0.6516
Sonia Sunley,Office Supplies,8.26,3.8822
Tony Chapman,Office Supplies,43.56,3.267
Tony Chapman,Office Supplies,5.84,0.73
Chuck Clark,Furniture,271.764,60.392
Clay Ludtke,Office Supplies,262.24,78.672
Clay Ludtke,Office Supplies,182.72,84.0512
Clay Ludtke,Technology,131.6,7.896
Clay Ludtke,Office Supplies,22.72,7.384
Clay Ludtke,Technology,558.4,41.88
Deanra Eno,Office Supplies,"Executive Red\"",0.0
Deanra Eno,Furniture,1408.1,394.268
Sam Zeldin,Office Supplies,"200 Dupl. Sets/Book\"",0.2
Sam Zeldin,Furniture,215.148,-103.9882
Sam Zeldin,Office Supplies,30.96,11.223
Luke Foster,Office Supplies,29.79,8.6391
Luke Foster,Furniture,128.9,15.468
Luke Foster,Office Supplies,60.12,28.8576
Alan Barnes,Office Supplies,24.816,8.3754
Alan Barnes,Office Supplies,14.976,5.4288
Neoma Murray,Office Supplies,15.08,-22.62
Neoma Murray,Furniture,24.288,-12.7512
Ryan Akin,Furniture,16.192,-8.5008
Ryan Akin,Furniture,251.006,-68.1302
Ryan Akin,Office Supplies,54.192,4.0644
Phillina Ober,Office Supplies,4.304,1.5602
Kelly Andreada,Office Supplies,108.92,49.014
Justin Deggeller,Office Supplies,16.74,8.37
Justin Deggeller,Office Supplies,2504.74,626.185
Jack O'Briant,Office Supplies,84.784,-16.9568
Laurel Elliston,Office Supplies,29.9,5.083
Anna H�berlin,Office Supplies,70.88,33.3136
Kristina Nunn,Office Supplies,3.76,1.0904
Tim Brockman,Office Supplies,27.264,8.8608
Dennis Pardue,Office Supplies,56.65,24.3595
Dennis Pardue,Office Supplies,14.97,4.1916
Dennis Pardue,Office Supplies,4.02,1.9698
Kristina Nunn,Technology,471.92,29.495
Shui Tom,Office Supplies,58.72,27.0112
Emily Burns,Office Supplies,5.16,0.8385
Alan Hwang,Office Supplies,16.496,5.5674
Adam Shillingsburg,Technology,71.976,19.7934
Adam Shillingsburg,Furniture,22.512,2.2512
Adam Shillingsburg,Office Supplies,3.444,-2.7552
Adam Shillingsburg,Office Supplies,538.194,-412.6154
Adam Shillingsburg,Technology,47.984,14.3952
Elizabeth Moffitt,Technology,492.768,55.4364
Kelly Andreada,Office Supplies,286.79,74.5654
Heather Jas,Office Supplies,5.08,1.651
Natalie DeCherney,Technology,47.992,7.1988
Edward Hooks,Office Supplies,61.96,16.1096
Edward Hooks,Furniture,361.96,83.2508
Edward Hooks,Office Supplies,278.82,125.469
Michael Chen,Furniture,133.38,58.6872
Mark Hamilton,Office Supplies,47.952,16.1838
Carl Ludwig,Furniture,16.74,4.3524
Sylvia Foulston,Office Supplies,10.848,3.5256
Sylvia Foulston,Technology,18.544,3.0134
Emily Phan,Furniture,180.98,47.0548
Emily Phan,Technology,99.98,42.9914
Rob Williams,Technology,34.95,15.378
Rob Williams,Office Supplies,152,69.92
Shirley Jackson,Technology,92.52,18.504
Stefania Perrino,Office Supplies,8.56,2.4824
Stefania Perrino,Office Supplies,45.36,21.7728
Stefania Perrino,Furniture,1421.664,-195.4788
Pauline Johnson,Furniture,8.96,2.7776
Corey Catlett,Technology,579.95,168.1855
Corey Catlett,Furniture,29.12,12.5216
Corey Catlett,Furniture,1202.94,300.735
Muhammed Yedwab,Office Supplies,7.92,3.564
Dean Braden,Technology,36.192,2.7144
Michael Grace,Office Supplies,147.184,-29.4368
Rob Haberlin,Furniture,408.422,-5.8346
Rob Haberlin,Furniture,382.116,-92.7996
Rob Haberlin,Office Supplies,68.6,6.0025
Rob Haberlin,Office Supplies,435.504,48.9942
Rob Haberlin,Office Supplies,11.168,3.7692
Karen Bern,Technology,72,12.96
Karen Bern,Technology,655.9,275.478
Karen Bern,Furniture,603.92,181.176
Cathy Armstrong,Furniture,513.024,12.8256
Cathy Armstrong,Office Supplies,487.92,136.6176
Cathy Armstrong,Office Supplies,15.24,5.334
Joe Kamberova,Technology,209.97,71.3898
Joe Kamberova,Office Supplies,62.94,30.2112
Joe Kamberova,Office Supplies,25.92,7.776
Russell D'Ascenzo,Office Supplies,10.368,3.6288
Russell D'Ascenzo,Technology,95.736,20.3439
Julie Kriz,Office Supplies,900.08,117.0104
Sam Craven,Technology,201.584,20.1584
Sam Craven,Office Supplies,3.392,-5.088
Sam Craven,Furniture,193.0656,-19.8744
Sam Craven,Office Supplies,15.552,5.4432
Sam Craven,Office Supplies,11.648,4.0768
Sam Craven,Technology,418.8,-97.72
Sam Craven,Office Supplies,509.488,-127.372
Helen Wasserman,Furniture,825.174,-117.882
Helen Wasserman,Office Supplies,17.76,5.55
Helen Wasserman,Office Supplies,6.912,0.864
Stuart Calhoun,Technology,66.3,8.619
Helen Andreada,Office Supplies,30.816,9.63
Helen Andreada,Technology,44.784,4.4784
Helen Andreada,Office Supplies,569.536,64.0728
Michael Grace,Furniture,796.425,-525.6405
Dario Medina,Office Supplies,12.832,4.3308
Denise Monton,Office Supplies,40.46,19.8254
Denise Monton,Technology,404.94,109.3338
Marina Lichtenstein,Technology,116,29.0
George Ashbrook,Technology,657.552,49.3164
Stephanie Ulpright,Technology,599.97,257.9871
Stephanie Ulpright,Technology,38.97,0.7794
Stephanie Ulpright,Office Supplies,45.84,22.0032
Bill Donatelli,Technology,38.24,-9.56
Denny Blanton,Technology,87.168,10.896
Roy Phan,Office Supplies,21.4,6.206
Edward Hooks,Office Supplies,54.9,15.372
John Lee,Technology,287.968,97.1892
John Lee,Office Supplies,13.12,3.8048
John Lee,Office Supplies,10.75,3.5475
John Lee,Office Supplies,11.62,3.6022
Fred McMath,Office Supplies,40.74,0.4074
Sean Braxton,Office Supplies,83.25,14.985
Sean Braxton,Office Supplies,9.45,4.536
Sean Braxton,Office Supplies,20.65,9.499
Sean Braxton,Office Supplies,45.36,21.7728
Seth Vernon,Furniture,5.352,1.6056
Seth Vernon,Furniture,99.372,-7.098
Seth Vernon,Office Supplies,2.672,0.3674
Michael Moore,Office Supplies,28.672,10.3936
Michael Moore,Office Supplies,29.312,-74.7456
Ross DeVincentis,Office Supplies,105.98,4.2392
Ross DeVincentis,Office Supplies,35.06,10.518
Ross DeVincentis,Furniture,33.94,9.1638
Ross DeVincentis,Office Supplies,30,14.4
Maria Etezadi,Office Supplies,45.528,15.9348
Maria Etezadi,Furniture,844.116,-36.1764
Maria Etezadi,Technology,812.736,60.9552
Frank Hawley,Office Supplies,7.476,-5.9808
Patrick O'Donnell,Office Supplies,330.4,85.904
Patrick O'Donnell,Technology,604.752,37.797
Clay Cheatham,Office Supplies,45.36,21.7728
Clay Cheatham,Office Supplies,10.128,3.6714
Tony Sayre,Office Supplies,21.792,7.6272
Tony Sayre,Technology,439.8,145.134
Maribeth Dona,Office Supplies,8.256,0.6192
Maribeth Dona,Office Supplies,25.56,-20.448
Maribeth Dona,Office Supplies,4.368,-3.0576
Maribeth Dona,Office Supplies,11.52,3.744
Guy Thornton,Office Supplies,12.96,6.2208
Guy Thornton,Office Supplies,3.96,0.0792
Robert Dilbeck,Office Supplies,1577.94,757.4112
Daniel Byrd,Furniture,15.008,-12.0064
Jim Kriz,Technology,59.98,26.3912
Jim Kriz,Technology,2395.2,209.58
Jim Kriz,Technology,1687.8,742.632
Jim Kriz,Technology,"White\"",0.2
Fred Chung,Office Supplies,5.184,1.8144
Joni Wasserman,Office Supplies,11.68,5.4896
Joni Wasserman,Office Supplies,104.8,26.2
Dan Campbell,Office Supplies,14.496,4.8924
Frank Merwin,Office Supplies,4.784,1.5548
Frank Merwin,Office Supplies,4.73,2.3177
Meg Tillman,Office Supplies,7.89,0.3156
Meg Tillman,Office Supplies,65.5,32.095
Meg Tillman,Furniture,2430.08,388.8128
Dave Kipp,Office Supplies,104.85,50.328
Keith Dawkins,Office Supplies,3.9,1.521
Keith Dawkins,Furniture,801.96,200.49
Keith Dawkins,Furniture,191.96,32.6332
Keith Dawkins,Office Supplies,2.61,1.2006
Aleksandra Gannaway,Office Supplies,5.96,1.6688
Mick Hernandez,Technology,1169.694,-253.4337
Amy Cox,Office Supplies,1665.62,33.3124
Frank Merwin,Office Supplies,2.88,1.4112
Frank Merwin,Office Supplies,1443.96,375.4296
Ralph Arnett,Office Supplies,2.92,0.365
James Galang,Office Supplies,465.18,120.9468
Nick Zandusky,Office Supplies,22.428,-17.9424
Nick Zandusky,Office Supplies,37.52,3.752
Kalyca Meade,Office Supplies,2.624,0.4264
Logan Currie,Office Supplies,15.552,5.4432
Logan Currie,Technology,64.704,-4.8528
Logan Currie,Furniture,17.472,5.0232
Logan Currie,Technology,135.516,-31.6204
Nora Preis,Technology,431.928,64.7892
Randy Bradley,Office Supplies,12.448,3.89
Randy Bradley,Furniture,657.93,-93.99
Tracy Hopkins,Office Supplies,277.4,133.152
Tracy Hopkins,Furniture,25.16,8.5544
Tracy Hopkins,Furniture,91.92,31.2528
Clytie Kelty,Office Supplies,29.34,13.4964
Shui Tom,Office Supplies,139.44,47.061
George Bell,Office Supplies,6.912,2.5056
George Bell,Office Supplies,27.096,2.0322
George Bell,Office Supplies,177.568,-37.7332
Nick Crebassa,Technology,58.416,16.7946
Alejandro Ballentine,Office Supplies,"200 Dupl. Sets/Book\"",0.2
Alejandro Ballentine,Technology,36.784,10.5754
Stewart Carmichael,Furniture,718.116,-71.8116
Stewart Carmichael,Office Supplies,31.776,8.7384
Jasper Cacioppo,Office Supplies,9.555,-7.3255
Ralph Arnett,Office Supplies,487.984,152.495
Ralph Arnett,Technology,5.56,1.7375
Ralph Arnett,Office Supplies,217.85,65.355
Sally Hughsby,Office Supplies,40.776,4.5873
Sally Hughsby,Technology,63.936,5.5944
John Castell,Furniture,142.4,52.688
John Castell,Office Supplies,7.16,3.4368
Becky Castell,Furniture,681.408,42.588
Becky Castell,Office Supplies,3.52,1.0208
Becky Castell,Office Supplies,5.58,1.395
Becky Castell,Technology,36.32,10.896
Joseph Holt,Office Supplies,2060.744,643.9825
Corey Catlett,Office Supplies,52.272,9.801
Corey Catlett,Office Supplies,213.136,23.9778
Darren Budd,Office Supplies,69.52,19.4656
Darren Budd,Office Supplies,763.44,45.8064
Paul Prost,Office Supplies,9.216,3.3408
Paul Prost,Technology,41.958,-9.7902
Paul Prost,Office Supplies,89.568,32.4684
Paul Prost,Office Supplies,"600 Sets per Book\"",0.2
Paul Prost,Office Supplies,334.88,29.302
Paul Prost,Furniture,148.288,29.6576
Paul Prost,Office Supplies,4.624,1.6762
Paul Prost,Technology,178.92,-29.0745
Paul Prost,Office Supplies,69.888,-46.592
Michael Chen,Office Supplies,487.984,152.495
Michael Chen,Office Supplies,47.3,12.298
Michael Chen,Office Supplies,4.13,1.1564
Michael Chen,Office Supplies,155.12,50.414
Vicky Freymann,Office Supplies,6.48,3.1752
Vicky Freymann,Office Supplies,15.52,4.5008
Marc Crier,Office Supplies,"Light Blue\"",0.7
Marc Crier,Office Supplies,55.104,18.5976
Dean Braden,Technology,104.88,41.952
Dean Braden,Office Supplies,34.7,12.492
Dean Braden,Office Supplies,33.72,15.5112
Dean Braden,Office Supplies,14.94,7.0218
Ashley Jarboe,Office Supplies,638.73,166.0698
Christine Phan,Office Supplies,113.568,-21.294
Dorothy Badders,Technology,9.096,1.7055
Edward Becker,Office Supplies,8.688,2.9322
Edward Becker,Furniture,30.88,3.86
Edward Becker,Furniture,6.408,1.4418
Jennifer Patt,Office Supplies,33.8,4.225
Sample Company A,Technology,377.97,94.4925
Frank Merwin,Technology,258.9,93.204
Frank Merwin,Office Supplies,24.56,11.5432
Tim Brockman,Office Supplies,27.888,9.0636
Tim Brockman,Office Supplies,6.456,-4.5192
Tim Brockman,Technology,52.68,19.755
Tim Brockman,Office Supplies,13.88,-2.6025
Tim Brockman,Technology,103.92,-18.186
Tim Brockman,Office Supplies,11.52,3.744
Tim Brockman,Office Supplies,10.368,3.6288
Tim Brockman,Office Supplies,39.072,2.9304
Eugene Hildebrand,Office Supplies,8.872,3.2161
Eugene Hildebrand,Office Supplies,121.104,-100.92
Maris LaWare,Furniture,127.372,-30.9332
Maris LaWare,Office Supplies,47.952,16.1838
Matt Hagelstein,Furniture,44.46,14.6718
Brian Thompson,Office Supplies,15.8,5.056
Brian Thompson,Technology,464.97,209.2365
Brian Thompson,Furniture,181.96,20.0156
Brian Thompson,Office Supplies,12.39,5.6994
Brian Thompson,Office Supplies,84.09,42.045
Brian Thompson,Office Supplies,79.36,32.5376
Brian Thompson,Office Supplies,153.36,70.5456
Brian Thompson,Office Supplies,43.68,21.4032
Brian Thompson,Office Supplies,98.21,28.4809
Jasper Cacioppo,Office Supplies,9.84,3.2472
Dean Braden,Office Supplies,2.694,-2.245
Denny Ordway,Office Supplies,25.344,7.92
Denny Ordway,Office Supplies,43.92,15.921
Frank Atkinson,Technology,59.994,-45.9954
Frank Atkinson,Technology,439.992,164.997
Frank Atkinson,Technology,87.96,30.786
Frank Atkinson,Furniture,15.488,3.6784
Quincy Jones,Office Supplies,232.96,116.48
Quincy Jones,Office Supplies,66.54,32.6046
Quincy Jones,Office Supplies,43.26,14.2758
Tony Chapman,Furniture,"Lip 25\"\" x 12\"\"\"",0.0
